smiles
COc1ccc(CNc2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1
CS(=O)(=O)c1ccccc1Nc1nc2c(Nc3ccccc3S(C)(=O)=O)cccn2n1
CNC(=O)c1ccc(-c2cccn3nc(Nc4ccccc4OC)nc23)cc1
CS(=O)(=O)c1ccc(-c2ccc3nc(Nc4ccc(N5CCOCC5)cc4)nn3c2)cc1
COc1ccccc1Nc1nc2c(-c3ccccc3)cccn2n1
CN1CCN(c2nc3c(NCc4cccc([N+](=O)[O-])c4)cccn3n2)CC1
c1cncc(CNc2cccn3nc(NCCN4CCOCC4)nc23)c1
c1ccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)cc1
NC1CCN(c2nc3c(NCc4cccnc4)cccn3n2)CC1
c1ccc2c(c1)CCCN2c1nc2cccc(N3CCCc4ccccc43)n2n1
CNC(=O)c1cccc(-c2cccn3nc(Nc4ccccc4OC)nc23)c1
COc1cccc(CNc2cccn3nc(Nc4ccc(OC)nc4)nc23)c1
C=Cc1nc(NC(=O)Nc2ccc(N3CCNCC3)cc2)nn1C(=C)c1ccc(S(C)(=O)=O)cc1
COCc1ccccc1-c1cccc2nc(Nc3ccc4c(c3)CCNCC4)nn12
CS(=O)(=O)c1ccc(-c2cccn3nc(NCCc4ccccn4)nc23)cc1
O=[N+]([O-])c1cccc(CNc2cccn3nc(N4CCOCC4)nc23)c1
COc1cccc(CNc2cccn3nc(Nc4ccncc4)nc23)c1
O=C(Nc1nc2cccc([C@H]3CCC4(CCN(C(=O)[C@@H]5CC5(F)F)CC4)C3)n2n1)C1CC1
CCNC(=O)c1ccc(Nc2nccc(N3C[C@@H]4C[C@H]3CN4C(=O)CC#N)n2)cc1
Cc1cnc(Nc2cc(N3C[C@@H](C)N[C@@H](C)C3)cc(S(C)(=O)=O)c2)nc1Nc1cccc(CO)c1
N#C[C@@H]1CN(C(=O)OCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1
N#CN[C@H]1CCc2ccc(-c3ncnc4[nH]cc(-c5cccc(CO)c5)c34)cc21
COc1ccc(-c2nc3c(NCC4CCN(C)CC4)c(Cl)cnc3[nH]2)cc1OC
CC(C)(C)OC(=O)N[C@@H]1CC[C@H](C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1
CN1CCN(c2cccc(Nc3nc4c(OCc5cccc(Cl)c5)cccn4n3)c2)CC1
Cn1cc(Nc2ncc(Cl)c(NC3COC4C(N)COC34)n2)cn1
CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1
c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC56CC(C5)C6)CC4)c23)[nH]1
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2C[C@@H]3C[C@]3(C#N)C2)C1
Cc1cc(-c2nn(C3CCCN(C(=O)CN(C)C)C3)c3ncnc(N)c23)nn1C
Cc1cnc(Nc2ccc3c(c2)CCN(C(=O)CCCN(C)C)C3)nc1-c1cnn(C(C)C)c1
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCCO)CC1
CN(c1ncnc2[nH]ccc12)[C@H]1CN(Cc2ccccc2)CC12CC2
